codigo;descripcion;precio;bonif;bonif2;caja1;caja2;costo;utilidad;pl;iva;dolar;flete;rubro;tarjeta
99.10.34.26;3428 ALAMBRE GALVANIZADO 22 X2KG;1400.59;27;0;0;0;933.73;1.5;1122;0;413.15;14;-;23
47.01.16.01;DEPOSITO MONACO APOYO    BLANCO 1er;12986.33;40;0;9;9;9619.51;1.35;14035.52;21;1555.25;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.16.53;DEPOSITO MONACO APOYO      AZUL 1er;17135.06;40;0;9;9;12692.64;1.35;18519.43;21;2052.1;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.16.55;DEPOSITO MONACO APOYO      GRIS 1er;19540.71;40;0;9;9;14474.6;1.35;21119.44;21;2340.2;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.16.56;DEPOSITO MONACO APOYO     ARENA 1er;19540.71;40;0;9;9;14474.6;1.35;21119.44;21;2340.2;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.16.71;DEPOSITO DAMA SENSO ROCA BLANCO 1er;30977.81;40;0;9;9;25814.84;1.2;37665.63;21;4174.91;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.17.01;DEPOSITO ITALIANA A CODO BLANCO 1er;7050.1;40;0;9;9;5640.08;1.25;8229.26;21;1012.95;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.10.45.15;MTS.CER.PORCEL.REC.45x45 FRECC.BCO.;2326.33;40;0;9;9;1861.06;1.25;2715.42;21;278.6;14;-;23
47.10.45.35;MTS.CER.PORCEL.REC.45x45 MAGIO.BEIG;2326.33;40;0;9;9;1861.06;1.25;2715.42;21;278.6;14;-;23
47.01.17.53;DEPOSITO ITALIANA A CODO AZUL   1er;13816.72;40;0;9;9;10122.14;1.365;14768.9;21;1654.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.17.55;DEPOSITO ITALIANA A CODO GRIS   1er;13816.72;40;0;9;9;10122.14;1.365;14768.9;21;1654.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.17.56;DEPOSITO ITALIANA A CODO ARENA  1er;13816.72;40;0;9;9;10122.14;1.365;14768.9;21;1654.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.18.01;DEPOSITO ITALIANA  APOYO BLANCO 1er;10590.03;40;0;9;9;7844.47;1.35;11445.62;21;1268.27;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.18.53;DEPOSITO ITALIANA  APOYO AZUL   1er;14982.64;40;0;9;9;11098.25;1.35;16193.11;21;1794.33;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.18.55;DEPOSITO ITALIANA  APOYO GRIS   1er;14982.64;40;0;9;9;11098.25;1.35;16193.11;21;1794.33;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.18.56;DEPOSITO ITALIANA  APOYO ARENA  1er;14982.64;40;0;9;9;11098.25;1.35;16193.11;21;1794.33;14;LOZAS CAPEA PRIMERA CALIDAD;23
51.71.01.66;ENCHUFE SOLO PARA CALEFON ELECTRICO;82.79;40;0;0;0;54.36;1.523;65.68;21;9.19;14;TATA ;23
72.52.07.59;AEROSOL SINT.240cc.ALTE TEMP. ALUM.;455.95;40;0;9;9;379.95;1.2;554.38;21;185.35;14;-;23
80.01.04.40;TIRAFONDOS CAB. HEXAG ZN 5/16 x  3 (76MM);20.94;42;-23;-30;-7;11.6351;1.8;8.5;21;0.38;14;Litoral  20/09-COSTO 50% PRECIO LISTA;23
47.01.21.21;MINGITORIO APOLO   ROCA  BLANCO 1er;7195.67;40;0;9;9;5330.13;1.35;7777.02;21;861.76;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.23.01;PILETA LAVAR C/FREGAD.CAPEA BCO 1er;13970.79;40;0;9;9;10348.73;1.35;15099.51;21;1673.15;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.25.01;PIL.LAVAR CHICA C/FREG.CAPEA BCO 1e;8698.38;40;0;9;9;6443.25;1.35;9401.14;21;1041.72;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.35.01;PORTARROLLO S/ROD. LOZA  BLANCO 1er;1731.1;40;0;9;9;1282.3;1.35;1870.96;21;207.32;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.35.21;PORTARROLLO S/ROD.LOZA BLANCO PEGAR;1421.52;40;0;9;9;1093.48;1.3;1595.46;21;170.24;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.37.01;PORTATOALLA S/BARR.LOZA  BLANCO 1er;1022.22;40;0;9;9;757.2;1.35;1104.81;21;122.42;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.39.01;PORTAVASO Y CEPILL.LOZA  BLANCO 1er;1163.73;40;0;9;9;862.02;1.35;1257.75;21;139.37;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.39.21;PORTAVASO-CEPILL.LOZA BLANCO  PEGAR;832.92;40;0;9;9;757.2;1.1;1104.81;21;40.34;14;LOZAS CAPEA PRIMERA CALIDAD;23
80.00.16.53;SOGA TRENZADA DE PPM x MTS  5 mm;22.32;28;0;0;0;14.8778;1.5;15.9;14;5.75;14;-;23
80.00.16.54;SOGA TRENZADA DE PPM x MTS  6 mm;29.48;28;0;0;0;19.65;1.5;21;14;7.43;14;-;23
47.01.41.01;JABONERA CHICA LOZA      BLANCO 1er;1164.89;40;0;9;9;862.88;1.35;1259;21;139.51;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.41.21;JABONERA CHICA LOZA BLANCO    PEGAR;832.92;40;0;9;9;757.2;1.1;1104.81;21;40.34;14;DISANCO $ 80 -18/04/18 - CODIGO 2841;23
47.01.43.21;JABONERA GDE.S/AG.LOZA BLANCO PEGAR;1306.88;40;0;9;9;968.06;1.35;1412.46;21;156.51;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.45.01;JABONERA GDE.C/AGA.LOZA  BLANCO 1er;1762.48;40;0;9;9;1305.54;1.35;1904.87;21;211.08;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.47.01;PERCHA SIMPLE LOZA       BLANCO 1er;984.36;40;0;9;9;757.2;1.3;1104.81;21;117.89;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.47.21;PERCHA SIMPLE LOZA     BLANCO PEGAR;795.43;40;0;9;9;589.2;1.35;859.69;21;95.26;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.49.01;PERCHA DOBLE  LOZA       BLANCO 1er;949.17;40;0;9;9;862.88;1.1;1259;21;139.58;14;DISANCO $ 60 -07/03/18 - CODIGO 2266;23
47.01.51.01;JGOS.ACC. 9 PZAS.  CAPEA BLANCO 1er;7045.49;40;0;9;9;5871.24;1.2;8566.54;21;843.77;14;LOZAS CAPEA PRIMERA CALIDAD;23
80.00.16.55;SOGA TRENZADA DE PPM x MTS  7mm;36.49;28;0;0;0;24.3285;1.5;26;14;9.26;14;-;23
80.00.16.56;SOGA TRENZADA DE PPM x MTS  8 mm;54.74;28;0;0;0;36.4928;1.5;39;14;14.04;14;-;23
47.01.54.51;JGOS.ACC. 5 PZAS.  CAPEA BLANCO DUX;3337.24;40;0;9;9;2567.11;1.3;3745.59;21;399.67;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.59.01;JGO.ACC.8 PZA.C/BARR.OBRA ADHES.BCO;3151.64;40;0;9;9;2626.37;1.2;3832.05;21;377.44;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.61.21;TOALLERO INTEGRAL CAPEA  BLANCO DUX;1064.86;40;0;9;9;968.06;1.1;1412.46;21;51.52;14;18/04/18-DISANCO $ 113 - CODIGO 2264;23
70.17.48.30;PISTOLA APLIC.SELLAD.ADHESIVO x 300;884.1;40;0;0;0;707.28;1.25;854.57;21;131.37;14;lITORAL $ 68 - 09/06/17;23
89.00.00.02;LEPETIT BIDET PRACTIC  FyS;3069;45;0;0;0;3069;1;5580;0;37.42;0;MERCADOLIBRE 18 01 20 Ferracini Codigo LT.JS290;23
51.71.67.50;VANITORY MALHER MES.LOZA 2Pta.50 ct;39594.67;40;0;9;9;29329.39;1.35;42793.59;21;4741.88;14;-;23
80.01.04.42;TIRAFONDOS CAB. HEXAG ZN 5/16 x  3 1/2 (90MM);24.64;42;-23;-30;-7;13.6883;1.8;10;21;0.45;14;Litoral  20/09-COSTO 50% PRECIO LISTA;23
99.10.34.27;3429 DISCO DIAMANTADO CONTINUO 115;565.51;27;0;0;0;362.51;1.56;435.6;0;160.2;14;-;23
80.00.16.57;SOGA TRENZADA DE PPM x MTS 10 mm;85.62;28;0;0;0;57.0784;1.5;61;14;21.95;14;-;23
47.01.71.01;INODORO MONACO     CAPEA BLANCO 1er;12014.38;40;0;9;9;9611.51;1.25;14023.85;21;1438.85;14;ACCESORIOS LOSA ADHESIVO;23
47.01.71.53;INODORO MONACO     CAPEA AZUL   1er;20279.97;40;0;9;9;15022.2;1.35;21918.42;21;2428.74;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.71.55;INODORO MONACO     CAPEA GRIS   1er;20279.97;40;0;9;9;15022.2;1.35;21918.42;21;2428.74;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.71.56;INODORO MONACO     CAPEA ARENA  1er;20279.97;40;0;9;9;15022.2;1.35;21918.42;21;2428.74;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.71.71;INODORO DAMA SENSO  ROCA BLANCO 1er;41330.58;40;0;9;9;30615.24;1.35;44669.74;21;4949.77;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.72.01;INOD.MONACO APOYAR CAPEA BLANCO 1er;13635.85;40;0;9;9;10100.63;1.35;14737.51;21;1633.04;14;LOZAS CAPEA PRIMERA CALIDAD;23
80.01.04.43;TIRAFONDOS CAB. HEXAG ZN  5/16 x  4  (7,9 mm x 100 mm);27.35;42;-23;-30;-7;15.194;1.8;11.1;21;0.49;14;Litoral  20/09-COSTO 50% PRECIO LISTA;23
99.10.34.28;3430 DISCO DIAMANTADO CONTINUO 180;1257.79;27;0;0;0;838.52;1.5;1007.6;0;371.03;14;-;23
99.10.34.29;3431 DISCO DIAMANTADO CONTINUO 230;2413.96;27;0;0;0;1609.31;1.5;1933.8;0;712.08;14;-;23
47.01.72.53;INOD.MONACO APOYAR CAPEA AZUL   1er;22350.03;40;0;9;9;16555.58;1.35;24155.73;21;2676.65;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.72.55;INOD.MONACO APOYAR CAPEA GRIS   1er;22350.03;40;0;9;9;16555.58;1.35;24155.73;21;2676.65;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.72.56;INOD.MONACO APOYAR CAPEA ARENA  1er;22325.98;40;0;9;9;16537.76;1.35;24129.73;21;2673.77;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.72.71;INOD.DAMA SENSO APOY.RCA BLANCO 1er;42593.86;40;0;9;9;31551.01;1.35;46035.09;21;5101.06;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.01;BIDET MONACO 3ag.LOZA CAPEA BCO.1er;10855.99;40;0;9;9;8041.47;1.35;11733.06;21;1300.12;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.05;BIDET MONACO 1ag.LOZA CAPEA BCO.1er;12234.57;40;0;9;9;9062.64;1.35;13223.02;21;1465.22;14;-;23
99.10.34.30;3432 DISCO DIAMANTADO UNIVERSAL 115;730.51;27;0;0;0;487;1.5;585.2;0;215.49;14;-;23
80.00.16.58;SOGA TRENZADA DE PPM X MTS 12 mm    (1/2 PULGADA);120.52;28;0;0;0;86.0855;1.4;92;14;31.22;14;-;23
80.00.18.50;"TENAZA ARMADOR ROTWEILER    9"" C/AISLANTE";1179;28;0;0;0;785.9981;1.5;840;14;305.44;14;-;23
80.00.18.51;"TENAZA ARMADOR ROTWEILER  11"" C/AISLANTE";1263.21;28;0;0;0;842.1408;1.5;900;14;327.26;14;-;23
47.01.73.53;BIDET MONACO  LOZA CAPEA AZUL   1er;15887.57;40;0;9;9;11768.57;1.35;17171.15;21;1902.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.55;BIDET MONACO  LOZA CAPEA GRIS   1er;15887.57;40;0;9;9;11768.57;1.35;17171.15;21;1902.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.56;BIDET MONACO  LOZA CAPEA ARENA  1er;15887.57;40;0;9;9;11768.57;1.35;17171.15;21;1902.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.65;BIDET MONACO  LOZA CAPEA PERGAMON 1;15887.57;40;0;9;9;11768.57;1.35;17171.15;21;1902.7;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.71;BIDET DAMA SENSO 1AG.LL.RCA.BCO 1er;28103.39;40;0;9;9;23419.49;1.2;34170.65;21;3787.52;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.73.81;BIDET DAMA SENSO 3AG.LL.RCA.BCO 1er;28103.39;40;0;9;9;23419.49;1.2;34170.65;21;3787.52;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.01;LAVAT.MONACO MED.3ag.CAPEA BCO. 1er;11480.7;40;0;9;9;8504.22;1.35;12408.24;21;1374.93;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.05;LAVAT.MONACO MED.1ag.CAPEA BCO. 1er;11480.7;40;0;9;9;8504.22;1.35;12408.24;21;1374.93;14;-;23
47.01.75.53;LAVAT.MONACO MED.  CAPEA AZUL   1er;15551.04;40;0;9;9;11519.29;1.35;16807.43;21;1862.4;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.55;LAVAT.MONACO MED.  CAPEA GRIS   1er;15551.04;40;0;9;9;11519.29;1.35;16807.43;21;1862.4;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.56;LAVAT.MONACO MED.  CAPEA ARENA  1er;15551.04;40;0;9;9;11519.29;1.35;16807.43;21;1862.4;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.71;LAVAT.DAMA SENSO 1AG.RCA.BLANCO 1er;22305.15;40;0;9;9;17844.12;1.25;26035.8;21;2671.28;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.75.81;LAVAT.DAMA SENSO 3AG.RCA.BLANCO 1er;24089.56;40;0;9;9;17844.12;1.35;26035.8;21;2884.98;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.81.01;COLUMNA MONACO     CAPEA BLANCO 1er;7753.17;40;0;9;9;5743.09;1.35;8379.56;21;928.52;14;LOZAS CAPEA PRIMERA CALIDAD;23
99.10.34.31;3433 DISCO DIAMANTADO UNIVERSAL 180;1779.58;27;0;0;0;1186.38;1.5;1425.6;0;524.95;14;-;23
99.10.34.32;3434 DISCO DIAMANTADO UNIVERSAL 230;2993.42;27;0;0;0;1995.62;1.5;2398;0;883.01;14;-;23
99.10.34.33;3435 DISCO DIAMANTADO LASER 115;629.81;27;0;0;0;393.63;1.6;473;0;173.98;14;-;23
99.10.34.34;3436 DISCO DIAMANTADO LASER 180;1441.79;27;0;0;0;961.19;1.5;1155;0;425.31;14;-;23
47.01.81.53;COLUMNA MONACO     CAPEA AZUL   1er;10689.68;40;0;9;9;7918.28;1.35;11553.32;21;1280.2;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.81.55;COLUMNA MONACO     CAPEA GRIS   1er;10689.68;40;0;9;9;7918.28;1.35;11553.32;21;1280.2;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.81.56;COLUMNA MONACO     CAPEA ARENA  1er;10689.68;40;0;9;9;7918.28;1.35;11553.32;21;1280.2;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.81.71;COLUMNA DAMA SENSO  ROCA BLANCO 1er;15652.07;40;0;9;9;13043.4;1.2;19031.21;21;2109.44;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.90.40;BA„ERA DE CHAPA BLANCA 1.40 MTS.1ra;22290.4;40;0;9;9;17832.32;1.25;26018.58;21;2669.51;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.90.50;BA„ERA DE CHAPA BLANCA 1.50 MTS.1ra;23546.12;40;0;9;9;18836.9;1.25;27484.33;21;2819.89;14;LOZAS CAPEA PRIMERA CALIDAD;23
99.10.34.35;3437 DISCO DIAMANTADO LASER 230;2499.1;27;0;0;0;1666.06;1.5;2002;0;737.2;14;-;23
99.10.34.36;3438 DISCO DIAMANTADO TURBO 115;712.93;27;0;0;0;432.08;1.65;519.2;0;191.13;14;-;23
99.10.34.37;3439 DISCO DIAMANTADO TURBO 180;1557.13;27;0;0;0;1038.09;1.5;1247.4;0;459.33;14;-;23
80.00.18.52;"TERRAJA P/PPM  ""ABRASOL""                  TERRAJAS";731.73;28;0;0;0;430.4275;1.7;460;14;167.06;14;-;23
47.01.90.60;BA„ERA DE CHAPA BLANCA 1.60 MTS.1ra;26392.88;40;0;9;9;19550.28;1.35;28525.2;21;3160.82;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.90.70;BA„ERA DE CHAPA BLANCA 1.70 MTS.1ra;27046.03;40;0;9;9;20034.09;1.35;29231.12;21;3239.05;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.90.77;RECEPTACULO CHAPA BLANCA 70 x 70 ct;7110.91;40;0;9;9;5688.72;1.25;8300.24;21;851.61;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.90.78;RECEPTACULO CHAPA BLANCA 80 x 80 ct;7916.16;40;0;9;9;6332.93;1.25;9240.18;21;948.04;14;LOZAS CAPEA PRIMERA CALIDAD;23
47.01.91.01;DEPOSITO A CODO LOZA BLANCO ECONOM.;5958.34;40;0;9;9;4706.43;1.266;6867;21;760.96;14;LOZAS CAPEA PRIMERA CALIDAD;23
70.01.31.34;ALAMBRE NEGRO FRACCIONADO N*14 x kg;480.78;40;0;9;9;320.52;1.5;467.66;21;57.51;14;-;23
99.10.34.38;3440 DISCO DIAMANTADO TURBO 230;2897.3;27;0;0;0;1931.54;1.5;2321;0;854.66;14;-;23
99.10.34.39;3441 DISCO DIAMANTADO TURBO FINO PORCELANATO 115;1312.71;27;0;0;0;875.14;1.5;1051.6;0;387.23;14;-;23
99.10.34.40;3442 DISCO DIAMANTADO TURBO FINO PORCELANATO 180;3290.02;27;0;0;0;2193.35;1.5;2635.6;0;970.51;14;-;23
99.10.34.41;3443 DISCO DIAMANTADO TURBO FINO PORCELANATO 230;5487.03;27;0;0;0;3658.02;1.5;4395.6;0;1618.59;14;-;23
47.10.13.50;MTS.CER.CORT.TI.COTTO MONACO  20x20;699.33;40;0;9;9;559.47;1.25;816.3;21;83.75;14;CERAMICA;23
47.10.13.51;MTS.CER.CORT.TI.COTTO CORTIN. 30x30;699.33;40;0;9;9;559.47;1.25;816.3;21;83.75;14;CERAMICA;23
47.10.13.56;MTS.CORT.BLANC.CUARZO 20X20 1020910;462.65;37;0;9;9;370.1238;1.25;514.32;21;55.41;14;CERAMICAS;23
70.01.31.36;ALAMBRE NEGRO FRACCIONADO N*16 x kg;473.94;40;0;9;9;315.96;1.5;461.01;21;56.76;14;-;23
51.29.00.18;DESBORDE COMPL.DEP.CAD.PLAS.DM11/14;728.22;40;0;9;9;416.13;1.75;607.16;21;74.77;14;-;23
70.05.55.10;ESCAL.FAMIL.ALUMINIO 10 ES.3.00 MTS;17349.33;40;0;9;9;12851.36;1.35;18751.01;21;2307.09;14;-;23
70.05.55.08;ESCAL.FAMIL.ALUMINIO 8 ESC.2.40 MTS;14147.42;40;0;9;9;10479.57;1.35;15290.41;21;1881.31;14;-;23
99.10.34.42;3444 DISCO ABRASIVO DE CORTE 115X1.2 B;106.16;27;0;0;0;70.77;1.5;85.04;0;31.32;14;-;23
80.00.18.53;"TIJERA DE PODAR    8""  NEON";1150.93;28;0;0;0;767.2838;1.5;820;14;298.17;14;-;23
80.00.21.00;U codigo libre para altas q inicien con U;3.37;28;0;0;0;2.2457;1.5;2.4;14;0.87;14;-;23
80.00.21.10;V codigo libre para altas q inicien con V;3.37;28;0;0;0;2.2457;1.5;2.4;14;0.87;14;-;23
09.80.63.72;POXI.WD-40 ACEITE AEROSOL    220 Gr;605.57;40;0;9;9;576.74;1.05;841.5;21;82.84;14;-;23
99.10.34.43;3445 DISCO ABRASIVO DE CORTE 115X1.6 B;109.85;27;0;0;0;73.23;1.5;88;0;32.4;14;-;23
99.10.34.44;3446 DISCO ABRASIVO DE CORTE 180X1.8 B;244.42;27;0;0;0;162.94;1.5;195.8;0;72.1;14;-;23
80.00.21.60;Y codigo libre para altas q inicien con Y;3.37;28;0;0;0;2.2457;1.5;2.4;14;0.87;14;-;23
80.00.21.70;ZOCALO DE ALUMINIO x 100 cmts    PUERTA;315;37;0;0;0;185.2956;1.7;258;0;86.54;14;-;23
80.00.21.71;ZOCALO DE ALUMINIO x 70 cmts       PUERTA;227.09;37;0;0;0;133.5852;1.7;186;0;2.54;14;-;23
80.00.21.72;ZOCALO DE ALUMINIO x 80 cmts      PUERTA;249.07;37;0;0;0;146.5128;1.7;204;0;2.78;14;$102- 03/20 - PAGINA 81;23
80.00.21.73;ZOCALO DE ALUMINIO x 90 cmts       PUERTA;283.26;37;0;0;0;166.6224;1.7;232;0;3.15;14;$115- 03/20 - PAGINA 81;23
80.00.21.74;Zocalo de PVC y Goma x 1 Metro       PUERTA;196.99;28;0;0;0;98.496;2;120;0;43.68;14;-;23
80.00.21.75;Zocalo de PVC y Goma x 80 cmts       PUERTA;137.89;28;0;0;0;68.9472;2;84;0;30.51;14;$35 - 24/04/20;23
51.71.09.72;BOMBA AGUA PERISF.3/4 HP.LEO/PLUVI.;14604.31;40;0;9;9;11683.45;1.25;17046.95;21;5704.81;14;-;23
47.61.40.41;MTS.CER.REV.FIDIAS 30x40 MARFIL 2da;762.85;40;0;9;9;508.56;1.5;742.03;21;248.49;14;-;23
47.61.40.32;MTS.CER.REV.MUSE   30x40 BEIGE  2da;762.85;40;0;9;9;508.56;1.5;742.03;21;248.49;14;-;23
47.61.40.31;MTS.CER.REV.MUSE   30x40 GRIS   2da;762.85;40;0;9;9;508.56;1.5;742.03;21;248.49;14;-;23
70.07.90.51;GUANTE ALGODON BLANCO MOTEADOS  ECO;156.71;40;0;9;9;89.55;1.75;130.66;21;43.77;14;-;23
01.09.21.50;ASIENTO LINEA ANDINA BLANCO  FERRUM;4106.8;40;0;9;9;2737.87;1.5;3994.74;21;1337.72;14;-;23
01.09.21.56;ASIENTO LINEA ANDINA DORADO  FERRUM;4106.8;40;0;9;9;2737.87;1.5;3994.74;21;1337.72;14;-;23
01.09.21.53;ASIENTO LINEA ANDINA F.AEREA FERRUM;4106.8;40;0;9;9;2737.87;1.5;3994.74;21;1337.72;14;-;23
01.09.22.50;ASIENTO LINEA BARI PPM. BLANCO FERR;4041.55;40;0;9;9;2886.82;1.4;4212.07;21;1413.13;14;-;23
47.40.01.05;KLAUKOL FLUIDO IMPERMEA.GRIS x10 Kg;482.8;40;0;9;9;371.39;1.3;541.88;21;57.82;14;GUARDAS;23
47.41.01.07;KLAUKOL FLUIDO GRIS IMPERMEAB.30 Kg;983.92;40;0;9;9;728.83;1.35;1063.41;21;117.83;14;KLAUKOL GRIS;23
70.20.13.30;SELLADOR PEGAySELLA BRIKCEN x 280mm;776.91;40;0;9;9;554.94;1.4;809.69;21;270.7;14;-;23
85.40.03.29;ZOCALO SIMPLE;46.42;30;0;0;0;30.9494;1.5;38.7837;0;1.08;14;-;23
99.10.34.45;3447 DISCO ABRASIVO DE CORTE 230X1.8 B;851.34;27;0;0;0;567.56;1.5;682;0;251.13;14;-;23
99.10.34.46;3448 DISCO FLAP OXIDO ALUMINIO 115 GRANO 40 B;208.67;27;0;0;0;139.11;1.5;167.16;0;61.55;14;-;23
99.10.34.47;3449 DISCO FLAP OXIDO ALUMINIO 115 GRANO 60 B;208.67;27;0;0;0;139.11;1.5;167.16;0;61.55;14;-;23
80.00.21.76;Zocalo de PVC y Goma x 90 cmts       PUERTA;173.35;28;0;0;0;86.6765;2;105.6;0;160.51;14;$44 - 24/04/20;23
80.00.21.77;Zocalos de PVC y Goma x 70 cmts;123.12;28;0;0;0;49.248;2.5;60;0;21.83;14;-;23
47.42.01.07;KROM MEZCLA ADHESIVA GRIS   x 30 Kg;615.2;40;0;9;9;439.43;1.4;641.16;21;73.68;14;KLAUKOL GRIS;23
47.42.07.07;CONSTRUKOR-GRANIDUR IMPER.GRIS 30 k;578.97;40;0;9;9;385.98;1.5;563.17;21;73.94;14;KLAUKOL GRIS;23
47.42.11.07;KLAUKOL-FLEX  INTER.-EXTER. x 30 kG;3296.71;40;0;9;9;2273.59;1.45;3317.33;21;394.82;14;KLAUKOL GRIS;23
47.42.15.07;KLAUKOL-PORCELANATO INT.EXT.x 30 kG;2058.43;40;0;9;9;1372.29;1.5;2002.26;21;246.52;14;KLAUKOL GRIS;23
47.43.01.05;STUKO EXTERIOR FINO A LA CAL x 25 K;695.07;40;0;9;9;463.38;1.5;676.1;21;83.24;14;KLAUKOL GRIS;23
47.43.01.06;STUKO REVOQUE FINO A LA CAL x 25 Kg;605.81;40;0;9;9;403.87;1.5;589.28;21;72.55;14;KLAUKOL GRIS;23
47.45.01.01;PASTINAS KLAUKOL COL.TALCO  x 1 Kgs;121.62;40;0;9;9;86.87;1.4;126.75;21;16.89;14;PASTINAS KLAUKOL;23
80.00.12.20;PERCHA 1 GANCHO     Blanca / Negra /Roja;97.69;28;0;0;0;65.1256;1.5;69.6;14;25.31;14;-;23
80.00.12.21;PERCHA 2 GANCHOS  Blanca / Negra;149.9;28;0;0;0;99.934;1.5;106.8;14;38.83;14;-;23
80.00.12.22;PERCHAS PLASTICAS OVALADAS EN COLORES;58.95;28;0;0;0;39.2999;1.5;42;14;15.27;14;-;23
47.45.01.03;PASTINAS KLAUKOL COL.ESTA„O x 1 Kgs;121.49;40;0;9;9;90;1.35;131.31;21;14.58;14;PASTINAS KLAUKOL;23
47.45.01.04;PASTINAS KLAUKOL MERCURIO   x 1 Kgs;121.4;40;0;9;9;89.93;1.35;131.21;21;14.57;14;PASTINAS KLAUKOL;23
47.45.01.08;PASTINAS KLAUKOL COL.COBRE  x 1 Kgs;121.4;40;0;9;9;89.93;1.35;131.21;21;14.59;14;PASTINAS KLAUKOL;23
47.45.01.09;PASTINAS KLAUKOL COL.TEJA   x 1 Kgs;121.4;40;0;9;9;89.93;1.35;131.21;21;14.57;14;PASTINAS KLAUKOL;23
47.45.01.11;PASTINAS KLAUKOL COL.SILEX  x 1 Kgs;121.4;40;0;9;9;89.93;1.35;131.21;21;14.57;14;PASTINAS KLAUKOL;23
99.10.34.48;3450 DISCO FLAP OXIDO ALUMINIO 115 GRANO 80 B;208.67;27;0;0;0;139.11;1.5;167.16;0;61.55;14;-;23
99.10.34.49;3451 DISCO FLAP OXIDO ALUMINIO 115 GRANO 100 B;208.67;27;0;0;0;139.11;1.5;167.16;0;61.55;14;-;23
99.10.34.50;3452 SIERRA CIRCULAR DIENTE WIDEA 115X24 DIENTES B;622.3;27;0;0;0;414.87;1.5;498.52;0;183.57;14;-;23
80.00.12.25;PINCEL CERDA BLANCA N¡  7;96;28;0;0;0;64.0027;1.5;68.4;14;24.87;14;-;23
80.00.12.26;PINCEL CERDA BLANCA N¡ 10;107.79;28;0;0;0;71.8627;1.5;76.8;14;27.92;14;-;23
47.45.01.15;PASTINAS KLAUKOL COL.BLENDA x 1 Kgs;117.28;40;0;9;9;86.87;1.35;126.75;21;13.98;14;PASTINAS KLAUKOL;23
47.45.01.18;PASTINAS KLAUKOL COL.OPALO  x 1 Kgs;121.4;40;0;9;9;89.93;1.35;131.21;21;14.57;14;PASTINAS KLAUKOL;23
